title,link,author,wordNum,read,discription
医妃倾城：腹黑殿下请温柔,https://www.biquker.com/xiaoshuo/2608.html,千尽欢,526000字,725,《医妃倾城：腹黑殿下请温柔》是由作者千尽欢编写的一部穿越小说，目前已完结，主角是欧阳多多、南宫复，小说的故事主要讲述了当代21世纪中医世家传人穿越到古代丞相嫡女欧阳多多身上，无颜失宠，原本跟王爷世子有婚约，却没想到这世子竟然是个拈花惹草的渣男，还和一直欺辱她的妹妹有染，后遇当今邪魅太子，且看她如何斗渣男，打贱女，将美男太子收入囊中。
我的大小姐老婆,https://www.biquker.com/xiaoshuo/2607.html,银剑书生,94000字,2,《我的大小姐老婆》是由作者银剑书生编写的一部奇幻小说，目前已完结，主角是叶风、林安琪、龙雨溪，小说的故事主要讲述了 我只是个屌丝，那天晚上我捡了一个绝色白富美，而且，她非要做我老婆！
高冷蛇王，兔妃一抱喜多多,https://www.biquker.com/xiaoshuo/2606.html,小圆满,28000字,4,《高冷蛇王，兔妃一抱喜多多》是由作者小圆满编写的一部穿越小说，目前已完结，主角是洛熙寒、苏蒙蒙，小说的故事主要讲述了穿越变小兔，竟然是给蛇王当贡品的。贡品是什么？吃？难道这里是食兔国？苏蒙蒙果断逃跑。不料却被腹黑蛇活捉，男人一脸邪肆。红宝石眼睛可以用来镶王冠，皮毛做副手套，至于肉嘛……不要啊，蛇王大人，我的眼睛是染色的，某小兔努力挤出几滴眼泪。正好，本王不喜欢红眼的兔子。嘎，某小兔湛黑的眸子闪了闪，我的皮毛营养不良都开叉了。无防，本王可以先把你养顺溜了，再拔皮。
医妃倾城：王爷是只狼,https://www.biquker.com/xiaoshuo/2605.html,狐阿七,362000字,2,《医妃倾城：王爷是只狼》是由作者狐阿七编写的一部古代言情小说，目前已完结，主角是沈幽若，小说的故事主要讲述了新婚之夜，她才知道那传闻的瘫痪的王爷是只狼。“你说我是应该睡了你？还是应该睡了你？”他邪魅一笑问道。“我们可以先谈个情说个爱，其实我真实身份是神医，可以医好你的毒。”她讨好的笑着。“那就先把我的身体高温医治了再说。”他煞有介事回道。她是医学奇才。他是韬光养晦的腹黑王爷。当他转身变成让人闻风丧胆的黑暗帝王时，她毅然站在他身边。你要江山我助你，你想闲散我陪你。“我爱你。”他吻了她的额头宣誓。
最强女婿,https://www.biquker.com/xiaoshuo/2604.html,南柯十年,186000字,1,《最强女婿》是由作者南柯十年编写的一部都市小说，目前已完结，主角是周发，小说的故事主要讲述了只因为多长几分蛮力，打工仔周发被公司老板女儿看上，浑浑噩噩就成了人家的上门女婿，本以为从此过上衣食无忧没羞没臊的幸福生活，哪知道各路美女挨个登场，在这个拼爹拼颜值的环境中，周发唯一的烦恼就是，自己该成为谁家的女婿……
田园小蛮妃,https://www.biquker.com/xiaoshuo/2603.html,墨西歌,1348000字,1,《田园小蛮妃》是由作者墨西歌编写的一部穿越种田小说，目前已完结，主角是蒙千言、洛子衍，小说的故事主要讲述了穿越到贫困人家，蒙千言表示老天爷为何这么坑她。 好在，她有虎胆，技艺高超，凭借自己的聪明脑袋发家致富！ 说她太泼辣，没人敢娶？ 那谁，洛.....洛少爷，你把我娶了吧！
玄奇天眼,https://www.biquker.com/xiaoshuo/2602.html,星辉,1714000字,17,《玄奇天眼》是由作者星辉编写的一部都市异能小说，目前已完结，主角是徐东、易琳，小说的故事主要讲述了龙魂隐，兵锋藏，龙潜都市，热血满腔。痛失异能的超级兵王重归都市，玩世不恭入职场，乱花迷眼身不沾，赌石珍玩，恩怨情仇，古武玄奇，且看他笑揽风云，重回巅峰！蓦然回首，最难忘那一段儿女情长……
少年悬壶士,https://www.biquker.com/xiaoshuo/2601.html,左影,526000字,3,《少年悬壶士》是由作者左影编写的一部都市小说，目前已完结，主角是黎灿、雁影，小说的故事主要讲述了身为芸芸众生之中一员的黎灿，前十八年过着和寻常人一样平淡无奇的日子。 直到有一天，他在路边摊买了一只小乌龟后......从此黎灿的生活开始风生水起。 俗版：励志考上医科大学的黎灿，扮猪吃老虎的装叉人生。
佛系少女进化论,https://www.biquker.com/xiaoshuo/2600.html,萌宝吖,598000字,38,《佛系少女进化论》是由作者萌宝吖编写的一部玄幻小说，目前已完结，主角是顾月龄、石景尘，小说的故事主要讲述了外冷内热毒舌总裁男主×貌美如花还赚钱养家萌妹女主 这是一个被男主公司的软件升级弄丢十万奖金的女主毅然黑进男主公司服务器，被抓到后头缠二两红绳惨变喜儿去男主公司还债的故事。 等等，还债竟然给自己还出个未婚夫？！ 总裁，虽然你长得很帅，但是别随意追我，搞我没结果！ 本以为手到擒来的未婚妻竟然有着多重身份，神秘面纱慢慢揭开，冷面大神的追妻之路艰难展开……
济世雄才,https://www.biquker.com/xiaoshuo/2599.html,静待成魔,912000字,9,《济世雄才》是由作者静待成魔编写的一部乡村小说，目前已完结，主角是李泉、梁倩，小说的故事主要讲述了高中毕业回家务农的大学生李泉，上山打猎意外激活山神传承，得到《医仙笔记》，就此山村逆袭，一路美女，福泽村邻，造福人类。
总裁小妻甜蜜蜜,https://www.biquker.com/xiaoshuo/2598.html,玄月,1132000字,2,《总裁小妻甜蜜蜜》是由作者玄月编写的一部言情小说，目前已完结，主角是安蜜蜜、厉靳深，小说的故事主要讲述了据说流传着这么一句话：惹事别犯安蜜蜜，宠媳妇别比厉靳深。 低调、内敛、天之骄子，他是翻手为云覆手为雨的亚洲总裁，谈笑间却能将对手置之死地，高傲如斯，柔情却只倾一人。
我与你正相遇,https://www.biquker.com/xiaoshuo/2597.html,忘忧,92000字,1,《我与你正相遇》是由作者忘忧编写的一部言情小说，目前已完结，主角是路曼、顾淮琛，小说的故事主要讲述了为了报复渣男，我招惹了陌生的路人。第二天去公司报到才知道，自己的顶头上司竟然是他！？“怎么，现在还想走？”“哼！都是成年人了，你还想让我负责？”
青春往事,https://www.biquker.com/xiaoshuo/2596.html,皖南牛二,976000字,1,《青春往事》是由作者皖南牛二编写的一部都市青春小说，目前已完结，主角是霍东野、林灵，小说的故事主要讲述了男主角大学毕业霉运连连，被女友甩，还被骗入……
生肖特战护花郎,https://www.biquker.com/xiaoshuo/2595.html,风刀雪剑,2582000字,1,《生肖特战护花郎》是由作者风刀雪剑编写的一部都市小说，目前已完结，主角是王烨，小说的故事主要讲述了男主本是一个百战无敌的生肖特战队天龙队长，他意外回归都市，成为一名小酒保，看他如何身陷桃花窝里乐不思蜀……
惟我独仙,https://www.biquker.com/xiaoshuo/2594.html,唐家三少,898000字,1,《惟我独仙》是由作者唐家三少编写的一部玄幻小说，目前已完结，主角是海龙、飘渺、天琴，小说的故事主要讲述了天上地下，惟我独仙（主角最愿意说的话，也是他的梦想，当然梦想成真了，他才是真正的仙人，也可以 说是仙人中的仙人，也只有他，才能最配地上仙人这个称号，只能用一个词汇来形容他，那就是“惟我独仙”。） 神州大地，西域边陲，因最好的朋友相讥，他走上了一条自己从未想象的路。 连云仙宗，神州正道七大宗派之“末”，五年一度收徒之日，迎来了唯一如乞丐般的五代弟子。
超级微信,https://www.biquker.com/xiaoshuo/2593.html,百笑,2078000字,95,《超级微信》是由作者百笑编写的一部都市小说，目前已完结，主角是赵贵，小说的故事主要讲述了买了一个山寨手机，没想到手机里的微信竟然可以连接仙界。“妲己妹妹，你看看这制服好看吗？”“玄女妹妹，你还是别下凡了”“大圣，你去帮我偷点老君的仙丹，我再给你弄点雪碧过去”“八戒，告诉你了，追女人不是这样追的”“如来，什么？你要还俗，不是吧，你还俗了西天怎么办啊”微信在手，天下我有……
时光不负情深,https://www.biquker.com/xiaoshuo/2591.html,清婉,2042000字,1,《时光不负情深》是由作者清婉编写的一部言情小说，目前已完结，主角是温小暖、陆薄凉，小说的故事主要讲述了坊间传言，江家二少是个基佬，再妖娆的女人都近不了他的身。只有林逾静知道传言有误，江起云在床上，那是要翻天的......
最后一位镇魂师,https://www.biquker.com/xiaoshuo/2590.html,清醉冽风,894000字,1,《最后一位镇魂师》是由作者清醉冽风编写的一部灵异小说，目前已完结，主角是林夕，小说的故事主要讲述了主人公在出生时就身中毒咒，出生时又恰逢七月十五鬼节，鬼门大开，又被阴气缠身，从小就随一个茅山道士习抓鬼之术。在这个世界上，有一些妖怪，披着人皮，做着人的事；有一些人，有着人的皮囊，却做一些比妖魔鬼怪还要疯狂的事。这个世界，人，远远比那些鬼怪要可怕的多。
送你一片小薄荷,https://www.biquker.com/xiaoshuo/2588.html,金里,68000字,1,《送你一片小薄荷》是由作者金里编写的一部言情小说，目前已完结，主角是薄禾、方十四，小说的故事主要讲述了六年前，薄禾每晚都要去网吧，把沉迷游戏的方十四揪回来上自习。薄禾：不好好学习以后准备去喝西北风？六年后，薄禾头顶985名校光环，去国内最出名的直播网站应聘，结果，在面试厅与方十四久别重逢。
重生之毒妃,https://www.biquker.com/xiaoshuo/2582.html,梅果,2426000字,1,《重生之毒妃》是由作者梅果编写的一部古代言情小说，目前已完结，主角是安锦绣，小说的故事主要讲述了太师庶女一世错爱，机关算尽，最后情人成皇，她却被弃于荒野，成为为天下人所不齿的毒妇恶女，受尽屈辱而亡。人生重来之后，安锦绣只想洗尽铅华，与前生所负之人相守到老，却没想到这一生仍是一场无关风月的局，爱与恨，争与弃，笑与泪从来就不由她选择。
凤于九天,https://www.biquker.com/xiaoshuo/2581.html,阿彩,2900000字,1,《凤于九天》是由作者阿彩编写的一部历史小说，目前已完结，主角是东方宁心，小说的故事主要讲述了试问女子的容颜能有多值钱？她是先帝亲点的皇后，却在颜容半毁时被一纸圣旨从后变妃。一旨双嫁，绝色的妹妹代她入宫为后，而她远嫁给那少年封王，权倾朝野，冷酷残暴的雪亲王……新婚夜，他说她的容颜只配呆在马厩里，虽有王妃之名却只能任人奚落…他中毒命在旦夕，她不顾一切救他，只为让自己活有尊严……以妻子这名，行幕僚之实她伴在他身边，可在滚滚黄河之上他却冷眼看她跌入那万劫不复之地……死而不灭，灵魂的不甘让她得以重生，世间男儿皆爱貌
弃妃逍遥：带着包子去种田,https://www.biquker.com/xiaoshuo/2580.html,冬梧,596000字,2,《弃妃逍遥：带着包子去种田》是由作者冬梧编写的一部穿越小说，目前已完结，主角是孙瑾，小说的故事主要讲述了 莫名其妙穿越了，还是穿进了一个被无良作者弃了坑的宅斗文里！变成一个村妇她认了，可是变成孩子他娘……好吧，看在小包子粉嫩可爱的份上，她也认了。什么？！那个休了她害得她沦/为村妇的混/蛋王爷想吃回头草？孙瑾可不想做那棵回头草，赶紧卷了包袱带着包子潜逃去找新欢去也！
农门悍妇：带着包子去种田,https://www.biquker.com/xiaoshuo/2579.html,渔眠,1152000字,33,《农门悍妇：带着包子去种田》是由作者渔眠编写的一部乡村种田小说，目前已完结，主角是夏小麦、刘星辰，小说的故事主要讲述了一觉醒来，夏小麦发现自己竟然穿越了！家徒四壁、吃了上顿没下顿，极品亲戚……最最重要的是，这个原主怎么能这么丑？？？满脸脓包、肥腻得五官都挤在了一起，这这这，这怎么能忍？？？撸起袖子，夏小麦开始了漫漫长路看，减肥、治脸、斗亲戚、养包子……咦，这便宜老公怎么看她眼神越来越不对？甚至还想扑倒她？“等等，我们要约法三章，你不能靠近我！”夏小麦抵着某汉子的胸膛，不让他再靠近。某汉子一把抓住夏小麦的手
法医秦明,https://www.biquker.com/xiaoshuo/2576.html,秦明,534000字,4,《法医秦明》是由作者秦明编写的一部悬疑小说，目前已完结，主角是秦明、李大宝、林涛，小说的故事主要讲述了张若昀、焦俊艳、李现主演网剧《法医秦明》原著小说，置身专业法医的第一视角，还原真实犯罪现场，每一秒，都让你细思恐极！畅销百万册，常年占据悬疑小说榜首！而且大神背后是真的大神，《法医秦明》的作者秦明，这位文字里的尸语者，是现实中的真法医，现任安徽省公安厅物证鉴定中心主检法医师，经验颇丰，阅尸无数，明察秋毫！荒山残尸、灭门惨案、校园禁地、公路游魂、水上浮骸、天外飞尸……资深法医老秦亲自捉刀，首度披露惊悚案发细
爆宠萌妃：这个王妃有点彪,https://www.biquker.com/xiaoshuo/2575.html,花小染,882000字,1,《爆宠萌妃：这个王妃有点彪》是由作者花小染编写的一部穿越小说，目前已完结，主角是关娇娇，小说的故事主要讲述了骑个电动车也穿越，关娇娇觉得自己绝对是踩了狗屎，才有了这么一个狗屎运。这个狗屎运的后续就是，还多了一个免费的又聋又哑的相公。只是她突然觉得这个相公不简单……因为她发现这男人不但能说话，还能听见！于是怒了：“王爷您是不是要解释一下？”“女人，本王何时说过本王不会说话？不能听见？”某王爷挑眉。某个小女人愣了愣，细想好像是这样吧……可是为什么她总觉得有什么不对劲，待她反应过来的时候，某王爷早就将她拆之入腹
唯我独尊,https://www.biquker.com/xiaoshuo/2572.html,小刀锋利,1904000字,3,《唯我独尊》是由作者小刀锋利编写的一部玄幻修真小说，目前已完结，主角是秦立，小说的故事主要讲述了天元大陆，强者如林，绝世隐匿！前世的秦立是个现代社会的武学高手，末武时代，法制完善，处处受限，更奈何基础不牢，止步于武极巅峰！尔后，他穿越了。。。穿越众最大的幸事，不是身份家世，不是财富美人，而是拥有自强不息，改变命运的本钱：绝佳的习武身躯！秦立穿越重生于一个武学基础绝佳的少年身上，身份低微，受人嘲笑！一边研习前世带来的神秘功法“先天紫气诀”，一边修炼这个世界上的至尊战技“唯我独尊功”，且看他如何覆雨翻云！浩渺
妃常嚣张：毒医大小姐,https://www.biquker.com/xiaoshuo/2571.html,银瓶,6286000字,3,《妃常嚣张：毒医大小姐》是由作者银瓶编写的一部穿越小说，目前已完结，主角是季疏云，小说的故事主要讲述了作为一名绝世毒医，季疏云的职业格言是——必须狠！她的医道境界是——没人比我毒！她的人生信条是——终身恪守“无耻”二字！然而，她还没来得及发挥无双毒术，踏上事业巅峰，迎娶高富帅，打造完美人生，就……悲催得穿越了！坑爹啊！穿越就算了，坠崖是怎么回事？坑娘啊！坠崖就算了，果男是怎么回事？坑姐啊！裸男就算了，他要干神马？别靠过来！“卧槽！你丫以为自己带个鬼面面具一副不人不鬼的模样爷就怕你啊！”——“女人，闭嘴！”
妃常嚣张：王爷别乱来,https://www.biquker.com/xiaoshuo/2570.html,马语孝,626000字,1,《妃常嚣张：王爷别乱来》是由作者马语孝编写的一部穿越小说，目前已完结，主角是叶恋雪、龙墨禹，小说的故事主要讲述了一朝穿越，她成了京城最著名的花痴女，在大婚前夕那个将她吃干抹净的男人竟然不是她的相公。 她陪他上战场，为他挡剑，没有任何名分地跟在他的身边，他的心却仍旧在那个已经为人妻的女人身上。 为了那个女人，他将她关进天牢，生生从她身上取走一整碗鲜红的血… 他不爱她，对她的爱更是不屑，却不停地纠缠她。
妃常嚣张：小小皇后要翻天,https://www.biquker.com/xiaoshuo/2569.html,浅晓萱,818000字,3,《妃常嚣张：小小皇后要翻天》是由作者浅晓萱编写的一部穿越小说，目前已完结，主角是武阳絮儿，小说的故事主要讲述了前世，她是国家一级特工，因调查一宗毒品交易，得罪了全亚洲最大的毒枭，危险之际莫名其妙的穿越。醒来时却成了天晟国年仅八岁的小皇后。公主欺负，郡主欺负，后宫妃子欺负，天晟国皇上更是当这后宫没她这个皇后。人善被人欺，马善被人骑！如今的她不再是那个八岁的小女娃，搞定公主，毁了郡主的容貌，后宫妃子的帐一个个的算。
妃常嚣张：邪帝宠妻无下限,https://www.biquker.com/xiaoshuo/2567.html,夜绯柒,60000字,10,《妃常嚣张：邪帝宠妻无下限》是由作者夜绯柒编写的一部穿越小说，目前已完结，主角是陌婠染、君九辞，小说的故事主要讲述了她，一朝穿越变废柴，一路成长虐渣渣。当代杀手女王，看似冷酷，实则逗比。他，一朝遇她变妻奴，一路宠妻无下限。北辰腹黑国师，看似嗜血，实则妻奴。初见时，他便钟情，他爱她，宠她，溺她，从此宠妻路上无归途。当杀伐果断的他对上邪恶狡猾的她会是怎样？“别用你那不怀好意的眼神看着我，否则别怪我不客气！”异世大陆，乱世浮沉，且看两人睥睨傲世，俯视众生 ！
毒妃在上，邪王在下,https://www.biquker.com/xiaoshuo/2566.html,穆丹枫,5722000字,1,《毒妃在上，邪王在下》是由作者穆丹枫编写的一部玄幻小说，目前已完结，主角是顾惜玖、帝拂衣，小说的故事主要讲述了帅哥，江湖救急！借你衣服穿穿！”某女剥光正修炼某邪王，然后逍遥跑路。某邪王清醒之后咬牙：搜！给我掘地三尺也要把她搜出来！他是这个大陆众生膜拜的圣尊，神秘，高贵，不可攀。。她现代杀手之王，对他的评价是：妖孽，变态，神棍。她避他如蛇蝎，他缠她如缠藤。她腹黑狠辣，无情无爱，虐渣虐白莲，快意恩仇，被世人称为妖女魔物。他却将她放在心尖尖上，不容任何人轻辱，他说辱我者尚可原谅，辱她者杀无赦！
天降巨款,https://www.biquker.com/xiaoshuo/2565.html,一步到胃,724000字,2,《天降巨款》是由作者一步到胃编写的一部都市小说，目前已完结，主角是苏铭、夏柳，小说的故事主要讲述了当别人还在为了买车而努力奋斗的时候，苏铭每天都在为了花不完的钱而犯愁！金钱社会，有钱就是如此了不起！就像那年，大雪漫天，苏铭一个人在家，没有暖气，没有空调，硬是靠烧着几千亿的支票取暖熬过了整个冬天！
总有一天，你会喜欢我,https://www.biquker.com/xiaoshuo/2563.html,囧囧有妖,3786000字,2,《总有一天，你会喜欢我》是由作者囧囧有妖编写的一部都市言情小说，目前已完结，主角是夏郁薰、冷斯辰，小说的故事主要讲述了三岁定终身，二十岁做他大总裁的贴身保镖，这样竹马还能被别人骑跑，她这些年武学生涯算毛？悲催的是，从头到尾被压迫的都是她……五年后。“妈咪！为什么可爱的小白没有爹地？”“我怎么知道！去问你爹地！”夏郁薰盯着电视里的一对新人，头也不回地说。
甜妻撩人：老公大人，吻不停！,https://www.biquker.com/xiaoshuo/2561.html,顾清清,2378000字,32,《甜妻撩人：老公大人，吻不停！》是由作者顾清清编写的一部言情小说，目前已完结，主角是傅清屹、百里静雨，小说的故事主要讲述了前世，她无奈嫁给比自己大七岁的老男人，纵他权势滔天，尊贵骄矜，她心里只装着初恋，却被人背叛，更被暗害致死！绑定气运系统重生回来，她要活得肆意妄为！
妖孽王爷请绕道,https://www.biquker.com/xiaoshuo/2560.html,萧瑟瑟,610000字,1,《妖孽王爷请绕道》是由作者萧瑟瑟编写的一部古代言情小说，目前已完结，小说的故事主要讲述了穿了？宅斗？被小三害？女主表示要忍渣男？王爷？还出轨？女主表示继续忍人生已然艰难，做人要厚道，反正和离之后便是幸福大道！
最强女仙尊,https://www.biquker.com/xiaoshuo/2559.html,逗自己玩,676000字,1,《最强女仙尊》是由作者逗自己玩编写的一部玄幻小说，目前已完结，主角是柳菲菲，小说的故事主要讲述了三界动乱，高高在上的大人物一个个沦为棋子，是谁设下如此缜密而高深的棋局？师尊父子的死究竟又在整个局中扮演了什么角色？一个无禄而为的小职员如何在一场穿越后坐拥帅男掌控大局......
嗜血狂神,https://www.biquker.com/xiaoshuo/2557.html,风青阳,10208000字,2,有本事的人一般都有一股傲气，在外人看来，那是一种狂妄的态度！翡翠玉楼二楼一间雅房内，杨辰双腿上，各坐着一个娇媚的女子。此时杨辰正甩出几张银票，砸在桌上，得意笑起来。
懒妃倾城,https://www.biquker.com/xiaoshuo/2555.html,铭荨,918000字,1,《懒妃倾城》是由作者铭荨编写的一部历史小说，目前已完结，主角是蓝齐儿，小说的故事主要讲述了她，花景蓝齐儿拥有一颗绝顶聪明的脑袋，拥有显赫的家势背景，更是所有人都捧在手心里疼宠溺爱的宝贝儿；优良的基因决定她不是一个平凡的人，她也注定平凡不了，生于军事世家，拥有极高的军事才能，在她的眼中：有亲亲爹地妈咪跟两个哥哥的宠爱，她为啥要表现得自己的很聪明呢?
知否？知否？应是绿肥红瘦,https://www.biquker.com/xiaoshuo/2552.html,关心则乱,752000字,1,《知否？知否？应是绿肥红瘦》是由作者关心则乱编写的一部历史小说，目前已完结，主角是盛明兰、顾廷烨，小说的故事主要讲述了一个消极怠工的古代庶女，生活如此艰难，何必卖力奋斗。古代贵族女子的人生基调是由家族决定的，还流行株连，一个飞来横祸就会彻......
不良王妃：让爷贱笑了,https://www.biquker.com/xiaoshuo/2551.html,沈画词,942000字,1,《不良王妃：让爷贱笑了》是由作者沈画词编写的一部穿越小说，目前已完结，主角是方朵朵、萧景玄，小说的故事主要讲述了王爷说：我家王妃性格软，我说一她不敢说二。 全京城群众呵呵：烧毁你的床赶走你小妾的人是我们咯？王爷你这么牛逼，你咋跪着说话？ 王爷又说：我家王妃胆子怂，我往东她不敢往西。 全天下人民呵呵：夺了你的兵差点废掉你军舰的人是我们咯？王爷你这么牛逼，你咋还跪着说话？ 王爷还说：我家王妃脸面薄，我让她跪下她绝不敢站着。 王妃呵呵：王爷你这么牛逼，要不你站起来说话？ “不不不，宝宝让跪我就跪，让跪多久跪多久
凤还朝，妖孽王爷请让道,https://www.biquker.com/xiaoshuo/2550.html,千苒君笑,1294000字,1,《凤还朝，妖孽王爷请让道》是由作者千苒君笑编写的一部穿越小说，目前已完结，主角是叶宋、苏静、苏宸、苏若清，小说的故事主要讲述了她是21世纪腐女一枚，竟穿越成恋夫成痴的花痴王妃！前世被虐死，这一世还不掀翻他的王府！“你是杀了我还是让我休了你？”某王妃一脸得瑟，抖腿看着破门而入的冷面王爷！该死的女人，堂堂王妃，逛妓院，打群架，劫法场，还全城宣告要休夫！
快穿之男神不按套路出牌,https://www.biquker.com/xiaoshuo/2548.html,萧卿九,382000字,3,《快穿之男神不按套路出牌》是由作者萧卿九编写的一部穿越小说，目前已完结，主角是莫怜惜，小说的故事主要讲述了莫怜惜死于自己亲手制造的意外之下。本以为要去地府和阎王爷喝茶，没想到再次睁开眼睛却发现她居然绑定了一个可以让她复活的神秘系统萧沉渊。为了复活，莫怜惜毫不犹豫跟系统签订协议去各个世界攻略男神。在快穿的各个世界里，莫怜惜扑倒总裁，攻略皇帝，壁咚谪仙，勾搭校草，调戏王爷，对各色男神耍流氓，玩的不亦乐乎！直到某人不小心暴露……
一不小心撩到你,https://www.biquker.com/xiaoshuo/2547.html,白切肉,132000字,405,《一不小心撩到你》是由作者白切肉编写的一部校园小说，目前已完结，主角是凌叶、莫云泽，小说的故事主要讲述了面对同班同学的表白，凌叶无奈拿学神莫云泽当挡箭牌，一转身，却撞上本人。凌叶：“同学，其实我对你没有这个意思……”莫云泽：（冷漠）“你放心，我不早恋。”
一不小心撩到男神怎么破,https://www.biquker.com/xiaoshuo/2546.html,青天揽月,106000字,12,《一不小心撩到男神怎么破》是由作者青天揽月编写的一部言情小说，目前已完结，主角是乐溪，小说的故事主要讲述了全球直播上，乐溪作为主持人跟七年的男神互动，乐溪：请问这么多年来你为什么只接过一场演讲？
时光微微甜,https://www.biquker.com/xiaoshuo/2545.html,酒小七,213175字,20,《时光微微甜》是由作者酒小七编写的一部都市网游小说，目前已完结，主角是向暖，小说的故事主要讲述了向暖是为了男神才玩这个游戏的，后来她发现，王者荣耀比男神好玩多了……
英雄联盟之绝世无双,https://www.biquker.com/xiaoshuo/2544.html,心动可乐,4632818字,58,《英雄联盟之绝世无双》是由作者心动可乐编写的一部网游小说，目前已完结，主角是夏新、冷雪瞳、舒月舞，小说的故事主要讲述了什么？你说英雄联盟是5V5的游戏？这难道不一直是1打9的游戏吗？夏新露出了一脸凝重表情……难道大家玩的不是同一款游戏……
绝世飞刀,https://www.biquker.com/xiaoshuo/2543.html,空神,5794000字,2,《绝世飞刀》是由作者空神编写的一部都市玄幻小说，目前已完结，主角是聂辰，小说的故事主要讲述了男主崛起都市，揽绝色美女，战各族天骄，终临鸿蒙大世界！身形到处，镇压万古群雄；飞刀一出，瞬杀诸天霸主！
小仙出逃，宫妃萌萌哒,https://www.biquker.com/xiaoshuo/2542.html,雪清歌,444000字,1,《小仙出逃，宫妃萌萌哒》是由作者雪清歌编写的一部玄幻小说，目前已完结，主角是朝暮、倾尘，小说的故事主要讲述了陛下喂养娃娃妃真心不易，三天不教导房顶都没了。宫女：“陛下，小主拒绝沐浴。”陛下扶额，将某女直接扔进浴池亲自洗刷刷。宫女：“陛下，小主拒绝进食。”陛下扶额，看着满桌主的菜动也不曾动，操起袖子进厨房，“你到底想吃什么，朕来做。”宫女：“陛下，小主……她跑了。”陛下无限掀桌:“给朕抓回来。”
废材七公主,https://www.biquker.com/xiaoshuo/2541.html,南宫煦,1006000字,1,《废材七公主》是由作者南宫煦编写的一部穿越小说，目前已完结，主角是月风清，小说的故事主要讲述了她，现代天才女法医，一朝穿越，却成了人见人欺的废物公主？废物？呵，世人都当她是废物，可她却偏偏觉醒了万中无一的强大星力！非但手执神器，修炼如开挂般一路狂飙。
盛宠之嫡女医妃,https://www.biquker.com/xiaoshuo/2540.html,天泠,1816000字,1,《盛宠之嫡女医妃》是由作者天泠编写的一部古代言情小说，目前已完结，主角是南宫玥，小说的故事主要讲述了前世，南宫玥是被自己坑死的。她出生名门，身份尊贵，得当世神医倾囊相授，一身医术冠绝天下。她倾尽一切，助他从一介皇子登上帝位，换来的却是一旨满门抄斩！她被囚冷宫，隐忍筹谋，最终亲手覆灭了他的天下。一朝大仇得报，她含笑而终，却未想，再睁眼，却回到了九岁那一年。嫡女重生，这一世，她绝不容任何人欺她、辱她、轻她、践她！
一夜深情深几许,https://www.biquker.com/xiaoshuo/2538.html,小北,120102字,1,《一夜深情深几许》是由作者小北编写的一部言情小说，目前已完结，主角是韩玥、顾城，小说的故事主要讲述了那一夜，她上了他的床，她以为日久能生情，却不幸跌入万劫不复的深渊……
重生学霸小甜妻,https://www.biquker.com/xiaoshuo/2537.html,依琴翩飞,3398000字,3,《重生学霸小甜妻》是由作者依琴翩飞编写的一部都市小说，目前已完结，主角是霍宴倾、舒心，小说的故事主要讲述了他是名动樊城的霍家掌权人。传闻，他性情阴鸷，手段狠辣，不近女色。传闻，他俊美得不食人间烟火，是令人着迷的禁欲系男神。只可惜却是个瞎子。前世舒心被渣妹抢了男友，霸占爸爸，换走心脏，最后心衰而亡。重生后，她誓要将所有欠她的统统讨回来，并活出自己的精彩人生！
重生霸宠：摄政王爷太凶猛,https://www.biquker.com/xiaoshuo/2536.html,风与自然,1960000字,175,《重生霸宠：摄政王爷太凶猛》是由作者风与自然编写的一部穿越小说，目前已完结，主角是宫以沫、宫抉，小说的故事主要讲述了女主是个喜欢花天酒地，养男宠的公主，摄政王宫抉表示要将这些男人全部弄走，因为公主是属于他一个人的……
骗婚总裁：独宠小娇妻,https://www.biquker.com/xiaoshuo/2535.html,鱼泡泡,1050000字,2,《骗婚总裁：独宠小娇妻》是由作者鱼泡泡编写的一部言情小说，目前已完结，主角是苏念、陆经年，小说的故事主要讲述了惨遭男友背叛，苏念一气之下相亲闪婚，本以为嫁了个普通男人，却没想到这个男人是一手遮天的大人物。“老公，那个公司会要我吗？”“你设计天赋那么高，不要你，是他们的损失。”谁敢不要总裁夫人？
重生之神医皇后,https://www.biquker.com/xiaoshuo/2533.html,段弦月,846000字,1,《重生之神医皇后》是由作者段弦月编写的一部古代言情小说，目前已完结，主角是凌漱月、昭景翊，小说的故事主要讲述了一场算计，她从尊贵的凤位跌落，被亲近之人剜皮削骨，晟金宫内血流成河。一朝重生，凤星涅槃，她是慕容家痴傻的大小姐，强魂归来，将昔日害过她的人一一送入地狱。
都市逍遥强兵,https://www.biquker.com/xiaoshuo/2532.html,冰与火,1139430字,1,《都市逍遥强兵》是由作者冰与火编写的一部都市小说，目前已完结，主角是林羽鸿、秦霜月，小说的故事主要讲述了兵王林羽鸿回归都市，创业 破案，征服万千美女。纵意花丛，睥睨天下，我的征途，是那星辰大海！
重生之百花影后,https://www.biquker.com/xiaoshuo/2531.html,恋锦,1306000字,3,《重生之百花影后》是由作者恋锦编写的一部都市言情小说，目前已完结，主角是李静雅，小说的故事主要讲述了一朝重生至十岁，李静雅终于有机会将自己前世的遗憾，重新来过！斗渣渣，护家人，爬上人生最高峰！这一世，她不想再留下遗憾！
